SampleId,Taxonomist,Study,Site,SampleDate,Year,JulianDay,Name,Basin,KywId,KywName,EcoregionNumber,Ecoregion,Province,EnvirodatId,Description,Device,SampleNumber,SampleStatus,Latitude,Longitude,GPSDatum,Altitude,StreamOrder,DistanceFromSource,DrainageArea,SubSample,TotalSample,Ameletidae,Ametropodidae,Aturidae,Baetidae,Baetiscidae,Brachycentridae,Capniidae,Ceratopogonidae,Chironomidae,Chloroperlidae,Edwardsiidae,Elmidae,Empididae,Enchytraeidae,Ephemerellidae,Ephemeridae,Feltriidae,Glossosomatidae,Heptageniidae,Hydrophilidae,Hydropsychidae,Hydroptilidae,Hydrozetidae,Hydryphantidae,Hygrobatidae,Lebertiidae,Lepidostomatidae,Leptoceridae,Leptohyphidae,Leptophlebiidae,Limnephilidae,Lumbriculidae,Naididae,Nemouridae,Oreoleptidae,Peltoperlidae,Perlidae,Perlodidae,Phryganeidae,Pionidae,Planorbidae,Poduridae,Polycentropodidae,Psychodidae,Sialidae,Simuliidae,Sperchontidae,Taeniopterygidae,Tipulidae,Torrenticolidae,Valvatidae,
20303,Heather McDermott,CABIN Training Module,BH12262,29/09/2008 12:00:00 AM,2008,273,Fraser River,Fraser River,08M01,Lower Fraser,192,Pacific Ranges,British Columbia,,"Access via Bulgur Rd before reserve; d/s of the town of Hope;;49.2051 N;121.3620 W",Kick Net,1,Test,49.3475000,-121.6055556,nad83,25,8,,,46,100,13.04,,,8.69,,,,,154.31,,,,8.69,,230.43,,,15.22,160.87,,2.17,,,,,,19.57,,8.69,2.17,,,113.04,,,,,,,,,,2.17,,,,,,,,,
20304,Heather McDermott,CABIN Training Module,BH12263,28/09/2008 12:00:00 AM,2008,272,Quinsam River,Quinsam River,08H07,East Central Vancouver Island,194,Eastern Vancouver Island,British Columbia,,@ Elk Falls Provincial Park; u/s of confluence with Campbell River; access from campsite #2,Kick Net,1,Test,50.0365300,-125.2948900,nad83,16,3,,,4,100,,,75,200,,,,,3050,,,,275,,,,,350,450,,475,25,,25,,225,,,,,,,2350,25,,,,,,25,,,,,,300,675,,100,75,,
18663,Heather McDermott,CABIN Training Module,BL110801,30/09/2008 12:00:00 AM,2008,274,Coldwater River,Coldwater River,08L04,Thompson,209,Thompson-Okanagan Plateau,British Columbia,,"North of Coquihalla highway, access via Kingsvale bridge, approximately 50m upstream",Kick Net,1,Test,49.9050000,-120.9155556,nad83,2716,3,,,17,100,,,,100,,58.82,,,429.36,70.58,,,,,394.11,,,,182.34,,288.23,,,,,,64.7,,,58.82,,,82.34,,,,,35.29,,,,,,11.76,,,,,23.52,,,
18664,Heather McDermott,CABIN Training Module,BL110802,29/09/2008 12:00:00 AM,2008,273,Fraser River,Fraser River,08M01,Lower Fraser,192,Pacific Ranges,British Columbia,,"access via Bulgur Rd before reserve, downstream of the town of Hope.",Kick Net,1,Test,49.3475000,-121.6055556,nad83,25,8,,,46,100,13.04,,,8.69,,,,,154.31,,,,8.69,,230.43,,,15.21,160.86,,2.17,,,,,,19.56,,8.69,2.17,,,58.68,,,,,,,,,,2.17,,,,,,,,,
18665,Heather McDermott,CABIN Training Module,BL110803,28/09/2008 12:00:00 AM,2008,272,Quinsam River,Quinsam river,08H07,East Central Vancouver Island,194,Eastern Vancouver Island,British Columbia,,"At Elk Falls Provincial Park, upstream of confluence with campbell River; access from campsite #2",Kick Net,1,Test,50.0366667,-125.2950000,nad83,16,3,,,4,100,,,75,200,,,,,3050,,,,275,,,,,350,450,,475,25,,25,,225,,,,,,,2350,25,,,,,,25,,,,,,300,675,,100,75,,
16863,Heather McDermott,CABIN Training Module,BR06231,30/09/2008 12:00:00 AM,2008,274,Coldwater River,Coldwater River,08L04,Thompson,209,Thompson-Okanagan Plateau,British Columbia,,"North of Coquihalla Hwy, access via Kingsdale, bridge ~ 50m u/s",Kick Net,1,Test,49.9050000,-120.9155000,nad83,2716,3,,,17,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.4,,,,,,,,,,,,,,,,,,,
18796,Heather McDermott,CABIN Training Module,BS07281,30/09/2008 12:00:00 AM,2008,274,Coldwater River,Colwater River,08L04,Thompson,209,Thompson-Okanagan Plateau,British Columbia,,This imaginary site visit is for testing purposes only!,Kick Net,1,Test,49.9050000,-120.9155556,nad83,2716,3,,,17,100,,,,100,,58.82,,,429.36,70.58,,,,,394.11,,,,182.34,,288.23,,,,,,64.7,,,58.82,,,82.34,,,,,35.29,,,,,,11.76,,,,,23.52,,,
18798,Heather McDermott,CABIN Training Module,BS07282,29/09/2008 12:00:00 AM,2008,273,Fraser River,Pacific Ranges,08M01,Lower Fraser,192,Pacific Ranges,British Columbia,,This imaginary test site is for testing purposes only!,Kick Net,1,Test,49.3475000,-121.6055556,nad83,25,8,,,46,100,13.04,,,8.69,,,,,154.31,,,,8.69,,230.43,,,15.21,160.86,,2.17,,,,,,19.56,,8.69,2.17,,,58.68,,,,,,,,,,2.17,,,,,,,,,
18799,Heather McDermott,CABIN Training Module,BS07283,28/09/2008 12:00:00 AM,2008,272,Quinsam River,Quinsam River,08H07,East Central Vancouver Island,194,Eastern Vancouver Island,British Columbia,,This imaginary test site is for testing purposes only!,Kick Net,1,Test,50.0366667,-125.2950000,nad83,16,3,,,4,100,,,75,200,,,,,3050,,,,275,,,,,350,450,,475,25,,25,,225,,,,,,,2350,25,,,,,,25,,,,,,300,675,,100,75,,
19070,Heather McDermott,CABIN Training Module,BT11071,30/09/2008 12:00:00 AM,2008,274,Coldwater River,Coldwater River,08L04,Thompson,209,Thompson-Okanagan Plateau,British Columbia,,North of Coquihalla Hwy; access via kingsvale bridge - 50m u/s,Kick Net,1,Test,49.9050000,-120.9155556,nad83,2716,3,,,17,100,,,,99.9,,58.68,,,428.58,70.56,,,,,394.02,,,,182.16,,288.18,,,,,,64.62,,,58.68,,,82.26,,,,,35.28,,,,,,11.7,,,,,23.4,,,
19072,Heather McDermott,CABIN Training Module,BT11072,29/09/2008 12:00:00 AM,2008,273,Fraser River,Fraser River,08M01,Lower Fraser,192,Pacific Ranges,British Columbia,,access via Bulgar Rd before reserve; d/s of the town of Hope,Kick Net,1,Test,49.3475000,-121.6055556,nad83,25,8,,,46,100,13.01,,,8.63,,,,,154.09,,,,8.63,,230.43,,,15.2,160.86,,2.12,,,,,,19.52,,8.63,2.12,,,58.61,,,,,,,,,,2.12,,,,,,,,,
19082,Heather McDermott,CABIN Training Module,BT11073,28/09/2008 12:00:00 AM,2008,272,Quinsam River,Quinsam River,08H07,East Central Vancouver Island,194,Eastern Vancouver Island,British Columbia,,@ Elk Falls Park; u/s of confluence with Campbell River; access from campsite #2,Kick Net,1,Test,50.0365306,-125.2948889,nad83,16,3,,,4,100,,,74.82,199.23,,,,,3045,,,,274.92,,,,,349.74,449.79,,474.15,24.36,,24.36,,224.46,,,,,,,2349,24.36,,,,,,24.36,,,,,,299.28,674.25,,99.18,73.95,,
18718,Heather McDermott,CABIN Training Module,BW09191,30/09/2008 12:00:00 AM,2008,274,Coldwater River,Coldwater River,08L04,Thompson,209,Thompson-Okanagan Plateau,British Columbia,,"North of Coquihalla Hwy, access via kingsvale bridge around 50m up stream.",Kick Net,1,Test,49.9051111,-120.9155000,nad83,2716,3,,,17,100,,,,100,,58.82,,,429.36,70.58,,,,,394.11,,,,182.34,,288.23,,,,,,64.7,,,58.82,,,82.34,,,,,35.29,,,,,,11.76,,,,,23.52,,,
18723,Heather McDermott,CABIN Training Module,BW09192,29/09/2008 12:00:00 AM,2008,273,Fraser River,Fraser River,08M01,Lower Fraser,192,Pacific Ranges,British Columbia,,"Access via Bulgur Rd. before reserve, downstream of the town of Hope",Kick Net,1,Test,49.3475000,-121.6055556,nad83,25,8,,,46,100,13.04,,,8.69,,,,,154.31,,,,8.69,,230.43,,,15.21,160.86,,2.17,,,,,,19.56,,8.69,2.17,,,58.68,,,,,,,,,,2.17,,,,,,,,,
18724,Heather McDermott,CABIN Training Module,BW09193,28/09/2008 12:00:00 AM,2008,272,Quinsam River,Quinsam River,08H07,East Central Vancouver Island,194,Eastern Vancouver Island,British Columbia,,"Located at Elk Falls Provincial Park upstream of the confluence with Campbell River, accross from campsite #2.",Kick Net,1,Test,50.0366667,-125.2950000,nad83,16,3,,,4,100,,,75,200,,,,,3050,,,,275,,,,,350,450,,475,25,,25,,225,,,,,,,2350,25,,,,,,25,,,,,,300,675,,100,75,,
17241,Heather McDermott,CABIN Training Module,BW10111,30/09/2008 12:00:00 AM,2008,274,Coldwater River,Coldwater River,08L04,Thompson,209,Thompson-Okanagan Plateau,British Columbia,,"North of Coquihalla Hwy, access via Kingsvale, bridge ~ 50m u/s.;Sampling area west of bridge crossing river.",Kick Net,1,Test,49.9050000,-120.9155556,nad83,828,3,,,17,100,,,,100,,58.82,,,429.36,70.58,,,,,394.11,,,,182.34,,288.23,,,,,,64.7,,,58.82,,,82.34,,,,,35.29,,,,,,11.76,,,,,23.52,,,
17248,Heather McDermott,CABIN Training Module,BW10112,29/09/2008 12:00:00 AM,2008,273,Fraser River,Fraser River,08M01,Lower Fraser,192,Pacific Ranges,British Columbia,,"Access via Bulgur Rd before reserve, downstream of the town of Hope.",Kick Net,1,Test,49.3475000,-121.6055556,nad83,25,8,,,46,100,13.04,,,8.69,,,,,154.31,,,,8.69,,230.43,,,15.21,160.86,,2.17,,,,,,19.56,,8.69,2.17,,,58.68,,,,,,,,,,2.17,,,,,,,,,
17253,Heather McDermott,CABIN Training Module,BW10113,28/09/2008 12:00:00 AM,2008,272,Quinsam River,Quinsam River,08H07,East Central Vancouver Island,194,Eastern Vancouver Island,British Columbia,,"Located at Elk Falls provincial park, upstream of confluence with the Campbell River, access at campsite #2",Kick Net,1,Test,50.0366667,-125.2950000,nad83,16,3,,,4,100,,,75,200,,,,,3050,,,,275,,,,,350,450,,475,25,,25,,225,,,,,,,2350,25,,,,,,25,,,,,,300,675,,100,75,,
18693,Heather McDermott,CABIN Training Module,BY05231,30/09/2008 12:00:00 AM,2008,274,Coldwater River,Coldwater River,08L04,Thompson,209,Thompson-Okanagan Plateau,British Columbia,,North of Coquihalla Highway (Access via Kingsvale Bridge ~50m upstream),Kick Net,1,Test,49.9050000,-120.9155556,nad83,2716,3,,,17,100,,,,100,,58.82,,,429.36,70.58,,,,,394.11,,,,182.34,,288.23,,,,,,64.7,,,58.82,,,82.34,,,,,35.29,,,,,,11.76,,,,,23.52,,,
18826,Heather McDermott,CABIN Training Module,BY05232,29/09/2008 12:00:00 AM,2008,273,Fraser River,Fraser River,08M01,Lower Fraser,192,Pacific Ranges,British Columbia,,Access via Bulgur Road before Reserve; downstream of the town of Hope,Kick Net,1,Test,49.3475000,-121.6055556,nad83,25,8,,,46,100,13.04,,,8.69,,,,,154.31,,,,8.69,,230.43,,,15.21,160.86,,2.17,,,,,,19.56,,8.69,2.17,,,58.68,,,,,,,,,,2.17,,,,,,,,,
19044,Heather McDermott,CABIN Training Module,BY05233,28/09/2008 12:00:00 AM,2008,272,Quinsam River,Quinsam River,08H07,East Central Vancouver Island,194,Eastern Vancouver Island,British Columbia,,At Elk Falls Provincial Park; Upstream of confluence with Campbell River; Access from Campsite #2,Kick Net,1,Test,50.0366667,-125.2950000,nad83,16,3,,,4,100,,,75,200,,,,,3050,,,,275,,,,,350,450,,475,25,,25,,225,,,,,,,2350,25,,,,,,25,,,,,,300,675,,100,75,,
17272,Heather McDermott,CABIN Training Module,CD01231,30/09/2008 12:00:00 AM,2008,274,Coldwater River,Coldwater River,08L04,Thompson,209,Thompson-Okanagan Plateau,British Columbia,,"North of Coquihalla Highway, access via Kingsvale, bridge ~50m upstream.",Kick Net,1,Test,49.9051111,-120.9155000,nad83,2716,3,,,17,100,,,,100,,58.82,,,429.36,70.58,,,,,394.11,,,,182.34,,288.23,,,,,,64.7,,,58.82,,,82.34,,,,,35.29,,,,,,11.76,,,,,23.52,,,
17273,Heather McDermott,CABIN Training Module,CD01232,29/09/2008 12:00:00 AM,2008,273,Fraser River,Fraser River,08M01,Lower Fraser,192,Pacific Ranges,British Columbia,,"Access via Bulger Rd before reserve, downstream of the town of Hope",Kick Net,1,Test,49.3475000,-121.6055556,nad83,25,8,,,46,100,13.04,,,8.69,,,,,154.31,,,,8.69,,230.43,,,15.21,160.86,,2.17,,,,,,19.56,,8.69,2.17,,,58.68,,,,,,,,,,2.17,,,,,,,,,
17274,Heather McDermott,CABIN Training Module,CD01233,28/09/2008 12:00:00 AM,2008,272,Quinsam River,Quinsam River,08H07,East Central Vancouver Island,194,Eastern Vancouver Island,British Columbia,,"@ Elk Falls Provincial Park; upstream of confluence withCampbell River, Access @ campsite #2",Kick Net,1,Test,50.0365306,-125.2948889,nad83,16,3,,,4,100,,,75,200,,,,,3050,,,,275,,,,,350,450,,475,25,,25,,225,,,,,,,2350,25,,,,,,25,,,,,,300,675,,100,75,,
18787,Heather McDermott,CABIN Training Module,CD08121,30/09/2008 12:00:00 AM,2008,274,Coldwater River,Coldwater River,08L04,Thompson,209,Thompson-Okanagan Plateau,British Columbia,,North of Coquihalla Hwy; access via Kingsvale Bridge approximately 50 m upstream,Kick Net,1,Test,49.9050000,-120.9155556,nad83,2716,3,,,17,100,,,,100,,58.82,,,429.36,70.58,,,,,394.11,,,,182.34,,288.23,,,,,,64.7,,,58.82,,,82.34,,,,,35.29,,,,,,11.76,,,,,23.52,,,
18790,Heather McDermott,CABIN Training Module,CD08122,29/09/2008 12:00:00 AM,2008,273,Fraser River,Fraser River,08M01,Lower Fraser,192,Pacific Ranges,British Columbia,,Access via Bulgur Road before reserve; downstream of town Hope,Kick Net,1,Test,49.3475000,-121.6055556,nad83,25,8,,,46,100,13.04,,,8.69,,,,,154.31,,,,8.69,,230.43,,,15.21,160.86,,2.17,,,,,,19.56,,8.69,2.17,,,58.68,,,,,,,,,,2.17,,,,,,,,,
18791,Heather McDermott,CABIN Training Module,CD08123,28/09/2008 12:00:00 AM,2008,272,Quinsam River,Quinsam River,08H07,East Central Vancouver Island,194,Eastern Vancouver Island,British Columbia,,"At Elk Falls Provincial Park, upstream of confluence with Campbell River; access from campsite #2",Kick Net,1,Test,50.0366667,-125.2950000,nad83,16,3,,,4,100,,,75,200,,,,,3050,,,,275,,,,,350,450,,475,25,,25,,225,,,,,,,2350,25,,,,,,25,,,,,,300,675,,100,75,,
17522,Heather McDermott,CABIN Training Module,CD10141,29/09/2008 12:00:00 AM,2008,273,Coldwater River,Coldwater River,08L04,Thompson,209,Thompson-Okanagan Plateau,British Columbia,,"North of Coquihalla Hwy, Access Via Kingsvale, Bridge ~50m u/s",Kick Net,1,Test,49.9050000,-120.9155556,nad83,2716,3,,,17,100,,,,99.98,,58.8,,,429.32,70.57,,,,,394.08,,,,182.32,,288.23,,,,,,,64.7,,58.8,,,82.31,,,35.28,,,,,,,,11.74,,,,,23.51,,,
17568,Heather McDermott,CABIN Training Module,CD10142,29/09/2008 12:00:00 AM,2008,273,Fraser River,Fraser River,08M01,Lower Fraser,192,Pacific Ranges,British Columbia,,,Kick Net,1,Test,49.3475000,-121.6055556,nad83,25,8,,,46,100,13.04,,,8.69,,,,,154.31,,,,,,230.43,,,15.21,160.86,,2.17,,,,,,19.56,,8.69,2.17,,,58.68,,,,,,,,,,2.17,,,,,,,,,
17573,Heather McDermott,CABIN Training Module,CD10143,28/09/2008 12:00:00 AM,2008,272,Quinsam River,Quinsam River,08H07,East Central Vancouver Island,194,Eastern Vancouver Island,British Columbia,,Elk Falls Provincial Park,Kick Net,1,Test,50.0366667,-125.2950000,nad83,16,3,,,4,100,,,75,200,,,,,3050,,,,275,,,,,350,450,,475,25,,25,,225,,,,,,,2350,25,,,,,,25,,,,,,300,675,,100,75,,
17436,Heather McDermott,CABIN Training Module,CD10161,30/09/2008 12:00:00 AM,2008,274,Coldwater River,Coldwater River,08L04,Thompson,209,Thompson-Okanagan Plateau,British Columbia,,"North of Coquihalla Hwy, access via Kingsvale, bridge ~50m u/s",Kick Net,1,Potential Reference,49.9050000,-120.9155556,nad83,2719,3,,,17,100,,,,100,,58.82,,,429.36,70.58,,,,,394.11,,,,182.34,,288.23,,,,,,64.7,,,58.82,,,82.34,,,,,35.29,,,,,,11.76,,,,,23.52,,,
17437,Heather McDermott,CABIN Training Module,CD10162,29/09/2008 12:00:00 AM,2008,273,Fraser River,Fraser River,08M01,Lower Fraser,192,Pacific Ranges,British Columbia,,"Access via Bulgur Rd. Before reserve, d/s of the town of Hope",Kick Net,1,Potential Reference,49.3475000,-121.6055556,nad83,82,8,,,46,100,13.04,,,8.69,,,,,154.31,,,,8.69,,230.43,,,15.21,160.86,,2.17,,,,,,19.56,,8.69,2.17,,,58.68,,,,,,,,,,2.17,,,,,,,,,
17438,Heather McDermott,CABIN Training Module,CD10163,28/09/2008 12:00:00 AM,2008,272,Quinsam River,Quinsam River,08H07,East Central Vancouver Island,194,Eastern Vancouver Island,British Columbia,,"Elk Falls Provinicial Park; u/s of confluence w/ Campbell River, access at campsite 2",Kick Net,1,Potential Reference,50.0365306,-125.2948889,nad83,16,3,,,4,100,,,75,200,,,,,3050,,,,275,,,,,350,450,,475,25,,25,,225,,,,,,,2350,25,,,,,,25,,,,,,300,675,,100,75,,
18378,Heather McDermott,CABIN Training Module,CG03161,30/09/2008 12:00:00 AM,2008,274,Coldwater River,Coldwater,08L04,Thompson,209,Thompson-Okanagan Plateau,British Columbia,,"* North of Coquihalla Hwy;* Access via Kingsvale Bridge (approx 50m upstream);* Parking area located on downstream side of bridge off gravel road;* Kick area upstream of bridge;* Width and Depth measurements taken downstream of kick area;* Water chemistry taken at 11:30 am PDT;* No. benthic invertebrate sample jars = 3; sample taken from riffle; typical depth in kick area = 30 cm",Kick Net,1,Test,49.9051111,-120.9155000,nad83,2716,3,,,17,100,,,,100,,58.82,,,429.36,70.58,,,,,394.11,,,,182.34,,288.23,,,,,,64.7,,,58.82,,,82.34,,,,,35.29,,,,,,11.76,,,,,23.52,,,
18449,Heather McDermott,CABIN Training Module,CG03162,29/09/2008 12:00:00 AM,2008,273,Fraser River,Fraser River,08M01,Lower Fraser,192,Pacific Ranges,British Columbia,,"* Access via Bulgur Rd before reserve; park by boat launch area near Bulgur Rd;* Approx 15 km downstream of town of Hope;* Limited access across stream (other side from boat launch and Bulgur Rd); can hike in here by fishermen  *Car left in gravel parking area (by Bulgur Rd)approximately 400m from sampling site;* Kick area upstream of boat launch on Bulgur Rd sde of river;* Width and Depth measurements taken downstream of kick area;* Caution as murky/silty water - hard to see footing; slippery rocks; drops off quickly - recommend testing depth with pole (kicknet) before stepping out);* Water chemistry taken at 10:00 am PDT ;* Benthic Invert sample taken in straight run; 1 benthic invertebrate sample jar;* Typical depth in kick area = 45 cm",Kick Net,1,Test,49.3475000,-121.6055556,nad83,25,8,,,46,100,13.04,,,8.69,,,,,154.31,,,,8.69,,230.43,,,15.21,160.86,,2.17,,,,,,19.56,,8.69,2.17,,,58.68,,,,,,,,,,2.17,,,,,,,,,
18459,Heather McDermott,CABIN Training Module,CG03163,28/09/2008 12:00:00 AM,2008,272,Quinsam River,Quinsam River,08H07,East Central Vancouver Island,194,Eastern Vancouver Island,British Columbia,,"* At Elk Falls Provincial Park;* Upstream of confluence with Campbell River;* Access from Campsite #2;* Kick area upstream of Hwy crossing;* Caution: fast and deep thalweg;* Did not kick all the way across as too deep and fast on right bank (as viewed looking downstream);* Water chemistry measurements conducted at 15:00 PDT;* 1 benthic invertebrate sample jar;* Typical depth in kick area = 30 cm;* Riffle sampled",Kick Net,1,Test,50.0365306,-125.2948889,nad83,16,3,,,4,100,,,75,200,,,,,3050,,,,275,,,,,350,450,,475,25,,25,,225,,,,,,,2350,25,,,,,,25,,,,,,300,675,,100,75,,
24059,Heather McDermott,CABIN Training Module,CG08121,30/09/2008 12:00:00 AM,2008,274,Coldwater River,Coldwater River,08L04,Thompson,209,Thompson-Okanagan Plateau,British Columbia,,North of Coquihalla Highway; access via kingsvale bridge approx. 50 u/s,Kick Net,1,Test,49.9051100,-120.9155000,nad83,2716,3,,,17,100,,,,100,,58.82,,,576.41,70.58,,,,,394.11,,,,182.34,,288.23,,,,,,64.7,,,58.82,,,82.34,,,,,35.29,,,,,,11.76,,,,,23.52,,,
17450,Heather McDermott,CABIN Training Module,CH04191,30/09/2008 12:00:00 AM,2008,274,Coldwater River,Coldwater River,08L04,Thompson,209,Thompson-Okanagan Plateau,British Columbia,,"North of Coquihalla Hwy, access via Kingsvale, bridge ~50m u/s",Kick Net,1,Test,49.9050000,-120.9155556,nad83,2716,3,,,17,100,,,,100,,58.82,,,429.36,70.58,,,,,394.11,,,,182.34,,288.23,,,,,,64.7,,,58.82,,,82.34,,,,,35.29,,,,,,11.76,,,,,23.52,,,
17456,Heather McDermott,CABIN Training Module,CH04192,29/09/2008 12:00:00 AM,2008,273,Fraser River,Fraser River,08M01,Lower Fraser,192,Pacific Ranges,British Columbia,,"Access via Bulgur Rd before reserve, d/s of the town of Hope.",Kick Net,1,Test,49.3475000,-121.6055556,nad83,25,8,,,46,100,13.04,,,8.69,,,,,154.31,,,,8.69,,230.43,,,15.21,160.86,,2.17,,,,,,19.56,,8.69,2.17,,,58.68,,,,,,,,,,2.17,,,,,,,,,
17461,Heather McDermott,CABIN Training Module,CH04193,28/09/2008 12:00:00 AM,2008,272,Quinsam River,Quinsam River,08H07,East Central Vancouver Island,194,Eastern Vancouver Island,British Columbia,,Elk Falls Prov. Park - campsite #2,Kick Net,1,Test,50.0366667,-125.2950000,nad83,16,3,,,4,100,,,75,200,,,,,3050,,,,275,,,,,350,450,,475,25,,25,,225,,,,,,,2350,25,,,,,,25,,,,,,300,675,,100,75,,
18747,Heather McDermott,CABIN Training Module,CJ9271,30/09/2008 12:00:00 AM,2008,274,Coldwater River,Coldwater River,08L04,Thompson,209,Thompson-Okanagan Plateau,British Columbia,,North of Coquihalla hwy; access via kingsvale bridge ~ 50m u/s,Kick Net,1,Test,49.9051111,-120.9155000,nad83,2716,3,,,306,100,,,,,5.55,3.26,,,23.81,3.92,,,,,21.89,,,,10.12,,16.01,,,,,,3.59,,,3.26,,,4.57,,,,,1.96,,,,,,0.65,,,,,1.3,,,
18748,Heather McDermott,CABIN Training Module,CJ9272,29/09/2008 12:00:00 AM,2008,273,Fraser River,Fraser River,08M01,Lower Fraser,192,Pacific Ranges,British Columbia,,access via Bulgur Rd. before reserve; d/s of the town of Hope.,Kick Net,1,Test,49.3475000,-121.6055556,nad83,25,8,,,348,100,,,0.86,2.29,,,,,35,,,,3.16,,,,,4.02,5.17,,5.45,0.28,,0.28,,2.58,,,,,,,27,0.28,0.57,,,,,0.28,,,,,,3.44,7.75,,1.14,0.28,,
18750,Heather McDermott,CABIN Training Module,CJ9273,28/09/2008 12:00:00 AM,2008,272,Quinsam River,Quinsam River,08H07,East Central Vancouver Island,194,Eastern Vancouver Island,British Columbia,,@ Elk Falss Provincial Park; u/s of confluence with Cmpbell River; access from campsite #2.,Kick Net,1,Test,50.0366667,-125.2950000,nad83,16,3,,,348,100,,,0.86,2.29,,,,,35,,,,3.16,,,,,4.02,5.17,,5.45,0.28,,0.28,,2.58,,,,,,,27,0.28,0.57,,,,,0.28,,,,,,3.44,7.75,,1.14,0.28,,
18730,Heather McDermott,CABIN Training Module,CM05221,30/09/2008 12:00:00 AM,2008,274,coldwater river,coldwater river,08L04,Thompson,209,Thompson-Okanagan Plateau,British Columbia,,North of Coquihalla Hwy; access via Kingsvale bridge approx. 50m u/s,Kick Net,1,Test,49.9051111,-120.9155000,nad83,2716,3,,,17,100,,,,100,,58.82,,,429.36,70.58,,,,,394.11,,,,182.34,,288.23,,,,,,64.7,,,58.82,,,82.34,,,,,35.29,,,,,,11.76,,,,,23.52,,,
18732,Heather McDermott,CABIN Training Module,CM05222,29/09/2008 12:00:00 AM,2008,273,Fraser river,Fraser river,08M01,Lower Fraser,192,Pacific Ranges,British Columbia,,access via Bulgur Rd. reserve; d/s of the town of Hope,Kick Net,1,Test,49.3475000,-121.6055556,nad83,25,8,,,46,100,13.04,,,8.69,,,,,154.31,,,,8.69,,230.43,,,15.21,160.86,,2.17,,,,,,19.56,,8.69,2.17,,,58.68,,,,,,,,,,2.17,,,,,,,,,
18734,Heather McDermott,CABIN Training Module,CM05223,28/09/2008 12:00:00 AM,2008,272,Quinsam river,Quinsam river,08H07,East Central Vancouver Island,194,Eastern Vancouver Island,British Columbia,,@ Elk Falls Provincial Park; u/s of confluence with Campbell River; access from campsite #2,Kick Net,1,Test,50.0365306,-125.2948889,nad83,16,3,,,4,100,,,75,200,,,,,3050,,,,275,,,,,350,450,,475,25,,25,,225,,,,,,,2350,25,,,,,,25,,,,,,300,675,,100,75,,
16913,Heather McDermott,CABIN Training Module,CM10301,30/09/2008 12:00:00 AM,2008,274,Coldwater River,Coldwater River,08L04,Thompson,209,Thompson-Okanagan Plateau,British Columbia,,"North of Coquihalla Hwy, access via Kingsvale, bridge ~50m upstream",Kick Net,1,Test,49.9050000,-120.9155556,nad83,2716,3,,,17,100,,,,100,,58.82,,,429.36,70.58,,,,,394.11,,,,182.34,,288.23,,,,,,64.7,,,58.82,,,82.34,,,,,35.29,,,,,,11.76,,,,,23.52,,,
