SampleId,Study,Site,SampleDate,Year,JulianDay,Name,Basin,KywId,KywName,EcoregionNumber,Ecoregion,Province,EnvirodatId,Description,Device,SampleNumber,SampleStatus,Latitude,Longitude,GPSDatum,Altitude,StreamOrder,DistanceFromSource,DrainageArea,Depth-Avg,Depth-BankfullMinusWetted,Depth-Max,Discharge,Macrophyte,Reach-CanopyCoverage,Reach-Logging,Reach-DomStreamsideVeg,Reach-Pools,Reach-Rapids,Reach-Riffles,Reach-StraightRun,Slope,Veg-Coniferous,Veg-Deciduous,Veg-GrassesFerns,Veg-Shrubs,Velocity-Avg,Velocity-Max,Width-Bankfull,Width-Wetted,XSEC-VelEquationSlope,XSEC-VelInstrumentDirect,XSEC-VelMethod,XSEC-VeloEquationIntercept,Rainfall01_JAN,Rainfall06_JUN,Snowfall06_JUN,SnowfallTotal_ANNUAL,Temp01_JANMax,Lake,Drainage-Area,StreamDensity,Reg-Alpine,Reg-Forest,Reg-Lake,Reg-UnregenForest,Reg-Wetland,Al ,As,B,Mg,Ni,Bedrock ,Boulder ,Cobble ,Gravel ,Pebble ,Sand ,Silt+Clay ,D50,Dg,Dominant-1st,Dominant-2nd,Embeddedness,PeriphytonCoverage,SurroundingMaterial,SlopeAvg,Ag,Al,Ba,CO3 ,General-Alkalinity,General-CarbonDOC,General-Colour,General-Conductivity,General-DO,General-pH,General-SolidsTDS,General-SolidsTSS,General-SpCond,General-TempAir,General-TempWater,General-Turbidity,Ni,Nitrogen-NH3,Nitrogen-NO2,Nitrogen-NO2+NO3,Nitrogen-NO3,Nitrogen-TDN,Nitrogen-TN,Nitrogen-TN_Organic,Phosphorus-OrthoP,Phosphorus-TDP,Phosphorus-TP,S,
20219,CABIN Training Module,AR092908,29/09/2008 12:00:00 AM,2008,273,Fraser River,Fraser River Basin,08M03,Harrison,192,Pacific Ranges,British Columbia,,"Access via Bulgur Road before reserve, downstream of the town of Hope.",Kick Net,1,Test,49.4975000,-121.6055556,nad83,25,8,,,44,0,93,,0,1,,4,0,0,0,1,0.00012,1,1,1,1,0.37,0.38,350,350,0.6817,,2,0.0029,,,,,,,,,,,,,,,,,,,0,0,25,16,54,0,5,3.65,2.9,5,4,3,1,2,,,,,,55.4,,,,11.38,7.5,,12.92,98,9,13.4,,,,0.002,,0.022,0.09,,,,0.004,,,
18632,CABIN Training Module,AR09292,29/09/2008 12:00:00 AM,2008,273,Fraser River,Fraser River,08N11,Similkameen,209,Thompson-Okanagan Plateau,British Columbia,,Access via Bulgur Road before reserve; downstream of the town of Hope,Kick Net,1,Test,49.3475000,-120.3944444,nad83,25,8,,,44,0,93,,0,1,,3,0,0,0,1,0.00012,1,1,1,1,0.47,0.63,350,350,,,1,,,,,,,,,,,,,,,,,,,,0,0,25,16,54,0,5,3.65,2.9,5,4,3,1,2,,,,,,55.4,,,,11.38,7.5,,12.92,98,9,13.4,0,,,0.002,,0.022,0.09,,,,0.004,,,
20220,CABIN Training Module,AR093008,30/09/2008 12:00:00 AM,2008,274,Cold Water River,Cold Water River,08L04,Thompson,209,Thompson-Okanagan Plateau,British Columbia,,"North of Coquihalla highway, access via vikings vail bridge about 50m upstream.",Kick Net,1,Test,49.9050000,-120.9155556,nad83,2716,3,,,24.6,75,32,,0,1,,3,0,0,1,1,0.0131,1,1,1,1,0.37,0.71,30.3,14.5,,2,3,,,,,,,,,,,,,,,,,,,,0,5,34,19,38,4,0,4.5,3.4,6,5,4,3,2,,,,,,65,,,,10.3,7.8,,0.643,112,11,12.48,2,,,0.0025,,0.001,,0.05,,0.003,,0.004,,
18628,CABIN Training Module,AS09051,30/09/2008 12:00:00 AM,2008,274,Coldwater River,Coldwater River,08L04,Thompson,209,Thompson-Okanagan Plateau,British Columbia,,"n of coquihalla hy access via kingsvale bridge, 50 m u/s",Kick Net,1,Test,49.9050000,-120.9155556,nad83,2716,3,,,24.6,75,32,,0,1,,,0,0,1,1,0.0131,1,1,1,1,0.37,0.71,30.3,14.5,,,,,,,,,,,,,,,,,,,,,,,0,5,34,19,38,4,0,4.5,3.4,6,5,4,3,2,,,,,,65,,,,10.3,7.8,,0.643,112,11,12.48,2,,,0.005,,0.002,,0.05,,0.003,,0.004,,
18630,CABIN Training Module,AS09052,29/09/2008 12:00:00 AM,2008,273,Fraser River,Fraser River,08M01,Lower Fraser,192,Pacific Ranges,British Columbia,,acces via bulger rd before reserve,Kick Net,1,Test,49.3475000,-121.6055556,nad83,25,8,,,44,0,93,,0,1,,3,0,0,0,1,0.00012,1,1,1,1,0.47,0.63,350,350,,,1,,,,,,,,,,,,,,,,,,,,0,0,25,16,54,0,5,3.65,2.9,5,4,3,1,2,,,,,,55.4,,,,11.38,7.5,,12.92,98,9,13.4,,,,0.002,,0.022,0.09,,,,0.004,,,
18631,CABIN Training Module,AS09053,28/09/2008 12:00:00 AM,2008,272,Quinsam River,Quinsam,08H07,East Central Vancouver Island,194,Eastern Vancouver Island,British Columbia,,elk falls park access from campsite 2,Kick Net,1,Test,50.0366667,-125.2950000,nad83,16,3,,,12,15,15,,0,1,,4,0,0,1,1,0.012,1,1,1,1,0.37,0.38,23.5,15,0.6817,,2,0.0029,,,,,,,,,,,,,,,,,,,0,18,65,2,15,0,0,12,12.5,6,7,4,3,4,,,,,,44.3,,,,10.48,7.8,,2.34,90.4,10,12,3.1,,,,0.048,,0.27,,,,0.006,,,
17496,CABIN Training Module,AS09191,30/09/2008 12:00:00 AM,2008,274,Coldwater River,Coldwater,08L04,Thompson,209,Thompson-Okanagan Plateau,British Columbia,,"North of Coquihalla Hwy, access via Kingsvale, bridge ~50m",Kick Net,1,Test,49.9050000,-120.9155556,nad83,828,3,,,24.6,75,32,,0,1,,3,0,0,1,1,0.0131,1,1,1,1,0.37,0.71,30.3,14.5,,2,3,,,,,,,,,,,,,,,,,,,,0,5,34,19,38,4,0,4.5,3.4,6,5,4,3,2,,,,,,,,,112,10.3,7.8,,,,11,12.48,2,,,,,,,,,,,,,
17497,CABIN Training Module,AS09192,29/09/2008 12:00:00 AM,2008,273,Fraser River,Fraser,08M01,Lower Fraser,192,Pacific Ranges,British Columbia,,"Access via Bulgur Rd before reserve, d/s of the town of Hope",Kick Net,1,Test,49.3475000,-121.6055556,nad83,25,8,,,44,0,93,,0,1,,3,0,0,0,1,0.00012,1,1,1,1,,,350,350,,,1,,,,,,,,,,,,,,,,,,,,0,0,25,16,54,0,5,3.65,2.9,5,4,3,1,2,,,,,,,,,,11.38,7.5,,,98,9,13.4,,,,,,,,,,,,,,
17498,CABIN Training Module,AS09193,28/09/2008 12:00:00 AM,2008,272,Quinsam River,Quinsam,08H07,East Central Vancouver Island,194,Eastern Vancouver Island,British Columbia,,"At Elk Falls Provincial Park, uls of confluence w/ Campbell River, access at campsite #2",Kick Net,1,Test,50.0366667,-125.2950000,nad83,16,3,,,12,16,15,,0,1,,4,1,0,1,1,0.012,1,1,1,1,0.37,0.38,23.5,15,,3,3,,,,,,,,,,,,,,,,,,,,0,18,65,2,15,0,0,12,12.5,6,7,4,3,4,,,,,,,,,,10.48,7.8,,,90.4,10,12,3.1,,,,,,,,,,,,,
18889,CABIN Training Module,AT05101,30/09/2008 12:00:00 AM,2008,274,Coldwater River,Coldwater,08L04,Thompson,209,Thompson-Okanagan Plateau,British Columbia,,North of Coquihalla Hwy; access via Kingsvale Bridge ~50m u/s.,Kick Net,1,Test,49.9050000,-120.9155556,nad83,2716,3,,,24.6,75,32,,0,1,,3,0,0,1,1,0.0131,1,1,1,1,0.37,0.71,30.3,14.5,,2,3,,,,,,,,,,,,,,,,,,,,0,5,34,19,38,4,0,4.5,3.4,6,5,4,3,2,,,,,,65,,,,10.3,7.8,,0.643,112,11,12.48,2,,,,,,,0.05,,0.003,,0.004,,
18890,CABIN Training Module,AT05102,29/09/2008 12:00:00 AM,2008,273,Fraser River,Fraser,08M01,Lower Fraser,192,Pacific Ranges,British Columbia,,Access via Bulgur Rd before reserve; d/s of the town of Hope.,Kick Net,1,Test,49.3475000,-121.6055556,nad83,25,8,,,44,0,93,,0,1,,3,0,0,0,1,0.00012,1,1,1,1,0.47,0.63,350,350,,,1,,,,,,,,,,,,,,,,,,,,0,0,25,16,54,0,5,3.65,2.9,5,4,3,1,2,,,,,,55.4,,,,11.38,7.5,,12.92,98,9,13.4,,,,0.002,,0.022,0.09,,,,0.004,,,
18892,CABIN Training Module,AT05103,28/09/2008 12:00:00 AM,2008,272,Quinsam River,Quinsam,08H07,East Central Vancouver Island,194,Eastern Vancouver Island,British Columbia,,At Elk Falls Provincial Park; u/s of confluence with Campbell River; access from campsite #2.,Kick Net,1,Test,50.0366667,-125.2950000,nad83,16,3,,,12,15,15,,0,1,,4,0,0,1,1,0.012,1,1,1,1,,,23.5,15,,,2,,,,,,,,,,,,,,,,,,,,0,18,65,2,15,0,0,12,12.5,6,7,4,3,4,,,,,,44.3,,,,10.48,7.8,,2.34,90.4,10,12,3.1,,,,0.048,,0.27,,,,0.006,,,
20302,CABIN Training Module,BH12261,30/09/2008 12:00:00 AM,2008,274,Coldwater River,Coldwater River,08L04,Thompson,209,Thompson-Okanagan Plateau,British Columbia,,"North of Coquihalla HWY; access via Kingsvale Bridge- 50m's u/s;;49.90511 N;120.9155 W",Kick Net,1,Test,49.9051100,-120.9155000,nad83,2716,3,,,24.6,75,32,,0,1,,3,0,0,1,1,0.0131,1,1,1,1,0.37,0.71,30.3,14.5,,2,3,,,,,,,,,,,,,,,,,,,,0,5,34,19,38,4,0,4.5,3.4,6,5,4,3,2,,,,,,65,,,,10.3,7.8,,0.643,112,11,12.48,2,,,0.0025,,0.001,,0.05,,0.003,,0.004,,
21710,CABIN Training Module,bh12261,30/09/2008 12:00:00 AM,2008,274,Coldwater River,Coldwater River,08L04,Thompson,209,Thompson-Okanagan Plateau,British Columbia,,"North Of Coquihalla hwy; access via Kingsvale Bridge- 50m u/s;;49.90511 N;120.9155 W",Kick Net,1,Test,49.9051100,-120.9155000,nad83,2716,3,,,24.6,75,32,,0,1,,3,0,0,1,1,0.0131,1,1,1,1,0.37,0.71,30.3,14.5,,2,3,,,,,,,,,,,,,,,,,,,,0,5,34,19,38,4,0,4.5,3.4,6,5,4,3,2,,,,,,,,,,10.3,7.8,,,112,11,12.48,2,,,,,,,,,,,,,
20303,CABIN Training Module,BH12262,29/09/2008 12:00:00 AM,2008,273,Fraser River,Fraser River,08M01,Lower Fraser,192,Pacific Ranges,British Columbia,,"Access via Bulgur Rd before reserve; d/s of the town of Hope;;49.2051 N;121.3620 W",Kick Net,1,Test,49.3475000,-121.6055556,nad83,25,8,,,44,0,93,,0,1,,3,0,0,0,1,0.00012,1,1,1,1,0.47,0.63,350,350,,,1,,,,,,,,,,,,,,,,,,,,0,0,25,16,54,0,5,3.65,2.9,5,4,3,1,2,,,,,,55.4,,,,11.38,7.5,,12.92,98,9,13.4,0,,,,0.002,0.022,0.09,,,,0.004,,,
20304,CABIN Training Module,BH12263,28/09/2008 12:00:00 AM,2008,272,Quinsam River,Quinsam River,08H07,East Central Vancouver Island,194,Eastern Vancouver Island,British Columbia,,@ Elk Falls Provincial Park; u/s of confluence with Campbell River; access from campsite #2,Kick Net,1,Test,50.0365300,-125.2948900,nad83,16,3,,,12,15,15,,0,1,,4,0,0,1,1,0.012,1,1,1,1,0.37,0.38,23.5,15,0.6817,,2,0.0029,,,,,,,,,,,,,,,,,,,0,18,65,2,15,0,0,12,12.5,6,7,4,3,4,,,,,,44.3,,,,10.48,7.8,,2.34,90.4,10,12,3.1,,,,0.048,,0.27,,,,0.006,,,
18663,CABIN Training Module,BL110801,30/09/2008 12:00:00 AM,2008,274,Coldwater River,Coldwater River,08L04,Thompson,209,Thompson-Okanagan Plateau,British Columbia,,"North of Coquihalla highway, access via Kingsvale bridge, approximately 50m upstream",Kick Net,1,Test,49.9050000,-120.9155556,nad83,2716,3,,,24.6,75,32,,0,1,,3,0,0,1,1,0.0131,1,1,1,1,0.37,0.71,30.3,14.5,,2,3,,,,,,,,,,,,,,,,,,,,0,5,35,19,37,4,0,4.5,3.5,6,5,4,3,2,,,,,,65,,,,10.3,7.8,,0.643,112,11,12.48,2,,,0.0025,,0.001,,0.05,,0.003,,0.004,,
18664,CABIN Training Module,BL110802,29/09/2008 12:00:00 AM,2008,273,Fraser River,Fraser River,08M01,Lower Fraser,192,Pacific Ranges,British Columbia,,"access via Bulgur Rd before reserve, downstream of the town of Hope.",Kick Net,1,Test,49.3475000,-121.6055556,nad83,25,8,,,44,0,93,,0,1,,3,0,0,0,1,0.00012,1,1,1,1,0.47,0.63,350,350,,,1,,,,,,,,,,,,,,,,,,,,0,0,25,16,54,0,5,3.65,2.9,5,4,3,1,2,,,,,,55.4,,,,11.38,7.5,,12.92,98,9,13.4,,,,0.002,,0.022,0.09,,,,0.004,,,
18665,CABIN Training Module,BL110803,28/09/2008 12:00:00 AM,2008,272,Quinsam River,Quinsam river,08H07,East Central Vancouver Island,194,Eastern Vancouver Island,British Columbia,,"At Elk Falls Provincial Park, upstream of confluence with campbell River; access from campsite #2",Kick Net,1,Test,50.0366667,-125.2950000,nad83,16,3,,,12,15,15,,0,1,,4,0,0,1,1,0.012,1,1,1,1,0.37,0.38,23.5,15,0.6817,,2,0.0029,,,,,,,,,,,,,,,,,,,0,18,65,2,15,0,0,12,12.5,6,7,4,3,4,,,,,,44.3,,,,10.48,7.8,,2.34,90.4,10,12,3.1,,,,0.048,,0.27,,,,0.006,,,
16863,CABIN Training Module,BR06231,30/09/2008 12:00:00 AM,2008,274,Coldwater River,Coldwater River,08L04,Thompson,209,Thompson-Okanagan Plateau,British Columbia,,"North of Coquihalla Hwy, access via Kingsdale, bridge ~ 50m u/s",Kick Net,1,Test,49.9050000,-120.9155000,nad83,2716,3,,,,,,,0,1,,3,0,0,1,1,,1,1,1,1,,,,,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18796,CABIN Training Module,BS07281,30/09/2008 12:00:00 AM,2008,274,Coldwater River,Colwater River,08L04,Thompson,209,Thompson-Okanagan Plateau,British Columbia,,This imaginary site visit is for testing purposes only!,Kick Net,1,Test,49.9050000,-120.9155556,nad83,2716,3,,,24.6,75,32,,0,1,,3,0,0,1,1,0.0131,1,1,1,1,0.45,0.71,30.3,14.5,,2,3,,,,,,,,,,,,,,,,,,,,0,5,33,19,39,4,0,4.5,3.4,6,5,4,3,2,,,65,,,,,,,10.3,7.8,,0.643,112,11,12.48,2,,,0.005,,0.002,,0.05,,0.003,,0.004,,
18798,CABIN Training Module,BS07282,29/09/2008 12:00:00 AM,2008,273,Fraser River,Pacific Ranges,08M01,Lower Fraser,192,Pacific Ranges,British Columbia,,This imaginary test site is for testing purposes only!,Kick Net,1,Test,49.3475000,-121.6055556,nad83,25,8,,,44,0,93,,0,1,,3,0,0,0,1,0.00012,1,1,1,1,0.47,0.63,350,350,,,1,,,,,,,,,,,,,,,,,,,,0,0,25,16,54,5,0,3.65,3,5,4,3,1,2,,,55.4,,,,,,,11.38,7.5,,12.92,98,9,13.4,,,,0.002,,0.022,0.09,,,,0.004,,,
18799,CABIN Training Module,BS07283,28/09/2008 12:00:00 AM,2008,272,Quinsam River,Quinsam River,08H07,East Central Vancouver Island,194,Eastern Vancouver Island,British Columbia,,This imaginary test site is for testing purposes only!,Kick Net,1,Test,50.0366667,-125.2950000,nad83,16,3,,,12,15,15,,0,1,,4,0,0,1,1,0.012,1,1,1,1,0.37,0.38,23.5,15,0.6817,,2,0.0029,,,,,,,,,,,,,,,,,,,0,18,65,2,15,0,0,12,12.5,6,7,4,3,4,,,44.3,,,,,,,10.48,7.8,,2.34,90.4,10,12,3.1,,,,0.048,,0.27,,,,0.004,,,
19070,CABIN Training Module,BT11071,30/09/2008 12:00:00 AM,2008,274,Coldwater River,Coldwater River,08L04,Thompson,209,Thompson-Okanagan Plateau,British Columbia,,North of Coquihalla Hwy; access via kingsvale bridge - 50m u/s,Kick Net,1,Test,49.9050000,-120.9155556,nad83,2716,3,,,24.6,75,32,,0,1,,3,0,0,1,1,0.0131,1,1,1,1,0.37,0.71,30.3,14.5,,2,3,,,,,,,,,,,,,,,,,,,,0,5,34,19,38,4,0,4.5,3.4,6,5,4,3,2,,,,,,65,,,112,10.3,7.8,,0.643,112,11,12.48,2,,,0.005,,0.002,,0.05,,0.003,,0.004,,
19072,CABIN Training Module,BT11072,29/09/2008 12:00:00 AM,2008,273,Fraser River,Fraser River,08M01,Lower Fraser,192,Pacific Ranges,British Columbia,,access via Bulgar Rd before reserve; d/s of the town of Hope,Kick Net,1,Test,49.3475000,-121.6055556,nad83,25,8,,,44,,93,,0,1,,3,0,0,0,1,,1,1,1,1,0.47,0.63,,,,,1,,,,,,,,,,,,,,,,,,,,0,0,25,16,54,0,5,3.65,2.9,5,4,3,1,2,,,,,,55.4,,,98,11.38,7.5,,12.92,98,9,13.4,,,0.022,,,0.002,0.09,,,,0.004,,,
19082,CABIN Training Module,BT11073,28/09/2008 12:00:00 AM,2008,272,Quinsam River,Quinsam River,08H07,East Central Vancouver Island,194,Eastern Vancouver Island,British Columbia,,@ Elk Falls Park; u/s of confluence with Campbell River; access from campsite #2,Kick Net,1,Test,50.0365306,-125.2948889,nad83,16,3,,,12,15,15,,0,1,,4,0,0,1,1,0.012,1,1,1,1,0.37,0.38,23.5,15,0.6817,,2,0.0029,,,,,,,,,,,,,,,,,,,0,18,65,2,15,0,0,12,12.5,6,7,4,3,4,,,,,,44.3,,,90.4,10.48,7.8,,2.34,90.4,10,12,3.1,,,,0.048,,0.27,,,,0.006,,,
18718,CABIN Training Module,BW09191,30/09/2008 12:00:00 AM,2008,274,Coldwater River,Coldwater River,08L04,Thompson,209,Thompson-Okanagan Plateau,British Columbia,,"North of Coquihalla Hwy, access via kingsvale bridge around 50m up stream.",Kick Net,1,Test,49.9051111,-120.9155000,nad83,2716,3,,,24.6,75,32,,0,1,,3,0,0,1,1,0.0131,1,1,1,1,0.37,0.71,30.3,14.5,,2,3,,,,,,,,,,,,,,,,,,,,0,5,34,19,38,4,0,4.5,3.4,6,5,4,3,2,,,,,,65,,,,10.3,7.8,,0.643,112,11,12.48,2,,,0.0025,,0.001,,0.05,,0.003,,0.004,,
18723,CABIN Training Module,BW09192,29/09/2008 12:00:00 AM,2008,273,Fraser River,Fraser River,08M01,Lower Fraser,192,Pacific Ranges,British Columbia,,"Access via Bulgur Rd. before reserve, downstream of the town of Hope",Kick Net,1,Test,49.3475000,-121.6055556,nad83,25,8,,,44,0,93,,0,1,,3,0,0,0,1,0.00012,1,1,1,1,0.47,0.63,350,350,,,1,,,,,,,,,,,,,,,,,,,,0,0,25,16,54,0,5,3.65,2.9,5,4,3,1,2,,,,,,55.4,,,,11.38,7.5,,12.92,98,9,13.4,,,,0.002,,0.022,0.09,,,,0.004,,,
18724,CABIN Training Module,BW09193,28/09/2008 12:00:00 AM,2008,272,Quinsam River,Quinsam River,08H07,East Central Vancouver Island,194,Eastern Vancouver Island,British Columbia,,"Located at Elk Falls Provincial Park upstream of the confluence with Campbell River, accross from campsite #2.",Kick Net,1,Test,50.0366667,-125.2950000,nad83,16,3,,,12,15,15,,0,1,,4,0,0,1,1,0.012,1,1,1,1,0.37,0.38,23.5,15,0.6817,,2,0.0029,,,,,,,,,,,,,,,,,,,0,18,65,2,15,0,0,12,12.5,6,7,4,3,4,,,,,,44.3,,,,10.48,7.8,,2.34,90.4,10,12,3.1,,,,0.048,,0.27,,,,0.006,,,
17241,CABIN Training Module,BW10111,30/09/2008 12:00:00 AM,2008,274,Coldwater River,Coldwater River,08L04,Thompson,209,Thompson-Okanagan Plateau,British Columbia,,"North of Coquihalla Hwy, access via Kingsvale, bridge ~ 50m u/s.;Sampling area west of bridge crossing river.",Kick Net,1,Test,49.9050000,-120.9155556,nad83,828,3,,,24.6,75,32,,0,1,,3,0,0,1,1,0.0131,1,1,1,1,0.37,0.71,30.3,14.5,,2,3,,,,,,,,,,,,,,,,,,,,0,4,34,17,41,4,0,4.3,3.5,6,5,4,3,2,,,,,,,,,,10.3,7.8,,,112,11,12.48,2,,,,,,,,,,,,,
17248,CABIN Training Module,BW10112,29/09/2008 12:00:00 AM,2008,273,Fraser River,Fraser River,08M01,Lower Fraser,192,Pacific Ranges,British Columbia,,"Access via Bulgur Rd before reserve, downstream of the town of Hope.",Kick Net,1,Test,49.3475000,-121.6055556,nad83,25,8,,,44,0,93,,0,1,,3,0,0,0,1,0.00012,1,1,1,1,0.47,0.63,350,350,,,1,,,,,,,,,,,,,,,,,,,,0,0,25,16,54,0,5,3.65,2.9,5,4,3,1,2,,,,,,,,,,11.38,7.5,,,98,9,13.4,,,,,,,,,,,,,,
17253,CABIN Training Module,BW10113,28/09/2008 12:00:00 AM,2008,272,Quinsam River,Quinsam River,08H07,East Central Vancouver Island,194,Eastern Vancouver Island,British Columbia,,"Located at Elk Falls provincial park, upstream of confluence with the Campbell River, access at campsite #2",Kick Net,1,Test,50.0366667,-125.2950000,nad83,16,3,,,12,16,15,,0,1,,4,1,0,1,1,0.012,1,1,1,1,0.41,0.57,23.5,15,,3,3,,,,,,,,,,,,,,,,,,,,0,18,65,2,15,0,0,12,12.5,6,7,4,3,4,,,,,,,,,,10.48,7.8,,,90.4,10,12,3.1,,,,,,,,,,,,,
18693,CABIN Training Module,BY05231,30/09/2008 12:00:00 AM,2008,274,Coldwater River,Coldwater River,08L04,Thompson,209,Thompson-Okanagan Plateau,British Columbia,,North of Coquihalla Highway (Access via Kingsvale Bridge ~50m upstream),Kick Net,1,Test,49.9050000,-120.9155556,nad83,2716,3,,,24.6,75,32,,0,1,,3,0,0,1,1,0.0131,1,1,1,1,0.37,0.71,30.3,14.5,,2,3,,,,,,,,,,,,,,,,,,,,0,5,34,19,38,4,0,4.5,3.4,6,5,4,3,2,,,,,,65,,,,10.3,7.8,,0.643,112,11,12.48,2,,,0.0025,,0.001,,0.05,,0.003,,0.004,,
18826,CABIN Training Module,BY05232,29/09/2008 12:00:00 AM,2008,273,Fraser River,Fraser River,08M01,Lower Fraser,192,Pacific Ranges,British Columbia,,Access via Bulgur Road before Reserve; downstream of the town of Hope,Kick Net,1,Test,49.3475000,-121.6055556,nad83,25,8,,,44,0,93,,0,1,,3,0,0,0,1,0.00012,1,1,1,1,0.47,0.63,350,350,,,1,,,,,,,,,,,,,,,,,,,,0,0,25,16,54,0,5,3.65,2.9,5,4,3,1,,,,,,,55.4,,,,11.38,7.5,,12.92,98,9,13.4,,,,0.002,,0.022,0.09,,,,0.004,,,
19044,CABIN Training Module,BY05233,28/09/2008 12:00:00 AM,2008,272,Quinsam River,Quinsam River,08H07,East Central Vancouver Island,194,Eastern Vancouver Island,British Columbia,,At Elk Falls Provincial Park; Upstream of confluence with Campbell River; Access from Campsite #2,Kick Net,1,Test,50.0366667,-125.2950000,nad83,16,3,,,12,15,15,,0,1,,4,0,0,1,1,0.012,1,1,1,1,0.37,0.38,23.5,15,0.6817,,2,0.0029,,,,,,,,,,,,,,,,,,,0,18,66,2,14,0,0,13.45,12.8,7,6,4,3,4,,,,,,44.3,,,,10.48,7.8,,2.34,90.4,10,12,3.1,,,,0.048,,0.27,,,,0.006,,,
26231,CABIN Training Module,BY09291,30/09/2008 12:00:00 AM,2008,274,Coldwater River,Coldwater River,08L04,Thompson,209,Thompson-Okanagan Plateau,British Columbia,,"North of Coquihalla Hwy; access via Kingsvale Bridge ~50m u/s;riffle, straight-run",Kick Net,1,Test,49.9051100,-120.9155000,nad83,2716,3,,,24.6,,32,,0,1,1,,0,0,1,1,0.0131,1,1,1,1,0.37,0.71,30.3,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16828,CABIN Training Module,CC05191,30/09/2008 12:00:00 AM,2008,274,Coldwater River,Coldwater River,08L04,Thompson,209,Thompson-Okanagan Plateau,British Columbia,,"North of Coquihalla Highway, access via Kingsvale, bridge is located around 50m upstream of sampling area.;;Samples were collected for TSS, nitrogen, major ions and phosphorus.",Kick Net,1,Test,49.9050000,-120.9155556,nad83,2719,3,,,24.6,,32,,0,1,,,0,0,1,1,0.0131,1,1,1,1,0.37,0.71,30.3,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,,,,,,,,,,10.3,7.8,,,112,11,12.48,,,,,,,,,,,,,,
17272,CABIN Training Module,CD01231,30/09/2008 12:00:00 AM,2008,274,Coldwater River,Coldwater River,08L04,Thompson,209,Thompson-Okanagan Plateau,British Columbia,,"North of Coquihalla Highway, access via Kingsvale, bridge ~50m upstream.",Kick Net,1,Test,49.9051111,-120.9155000,nad83,2716,3,,,24.6,75,32,,0,1,,3,0,0,1,1,0.0131,1,1,1,1,0.37,0.71,30.3,14.5,,2,3,,,,,,,,,,,,,,,,,,,,0,5,34,19,38,4,0,4.5,3.4,6,5,4,3,2,,,,,,,,,,10.3,7.8,,,112,11,12.48,2,,,,,,,,,,,,,
17273,CABIN Training Module,CD01232,29/09/2008 12:00:00 AM,2008,273,Fraser River,Fraser River,08M01,Lower Fraser,192,Pacific Ranges,British Columbia,,"Access via Bulger Rd before reserve, downstream of the town of Hope",Kick Net,1,Test,49.3475000,-121.6055556,nad83,25,8,,,44,0,93,,0,1,,3,0,0,0,1,0.00012,1,1,1,1,0.47,0.63,350,350,,,1,,,,,,,,,,,,,,,,,,,,0,0,25,16,54,0,5,3.65,2.9,5,4,3,1,2,,,,,,,,,,11.38,7.5,,,98,9,13.4,,,,,,,,,,,,,,
17274,CABIN Training Module,CD01233,28/09/2008 12:00:00 AM,2008,272,Quinsam River,Quinsam River,08H07,East Central Vancouver Island,194,Eastern Vancouver Island,British Columbia,,"@ Elk Falls Provincial Park; upstream of confluence withCampbell River, Access @ campsite #2",Kick Net,1,Test,50.0365306,-125.2948889,nad83,16,3,,,12,15,15,,0,1,,4,1,0,1,1,0.012,1,1,1,1,0.41,0.57,23.5,15,,3,3,,,,,,,,,,,,,,,,,,,,0,18,65,2,15,0,0,12,12.5,6,7,4,3,4,,,,,,,,,,10.48,7.8,,,90.4,10,12,3.1,,,,,,,,,,,,,
18787,CABIN Training Module,CD08121,30/09/2008 12:00:00 AM,2008,274,Coldwater River,Coldwater River,08L04,Thompson,209,Thompson-Okanagan Plateau,British Columbia,,North of Coquihalla Hwy; access via Kingsvale Bridge approximately 50 m upstream,Kick Net,1,Test,49.9050000,-120.9155556,nad83,2716,3,,,24.6,75,32,,0,1,,3,0,0,1,1,0.0131,1,1,1,1,0.37,0.71,30.3,14.5,,2,3,,,,,,,,,,,,,,,,,,,,0,5,34,19,38,4,0,4.5,3.4,6,5,4,3,2,,,,,,65,,,,10.3,7.8,,0.643,112,11,12.48,2,,,0.0025,,0.001,,0.05,,0.003,,0.004,,
18790,CABIN Training Module,CD08122,29/09/2008 12:00:00 AM,2008,273,Fraser River,Fraser River,08M01,Lower Fraser,192,Pacific Ranges,British Columbia,,Access via Bulgur Road before reserve; downstream of town Hope,Kick Net,1,Test,49.3475000,-121.6055556,nad83,25,8,,,44,0,93,,0,1,,3,0,0,0,1,0.00012,1,1,1,1,0.47,0.63,350,350,,,1,,,,,,,,,,,,,,,,,,,,0,0,25,16,54,0,5,3.65,2.9,5,4,3,1,2,,,,,,55.4,,,,11.38,7.5,,12.92,98,9,13.4,,,,0.002,,0.022,0.09,,,,0.004,,,
